playerID,num_years,stint,G,AB,R,H,1B,2B,3B,AVG,SLG,HR,RBI,OBP,SB,CS,BB,SO,IBB,HBP,SH,SF,GIDP,Full Name,inducted,weight,height,bats,throws,debut,finalGame,retroID,bbrefID
altobjo01,3,3,166,257,27,54,38,8,3,0.210116732,0.322957198,5,28,0.277192982,3,3,23,42,0,2,5,3,3,Joe Altobelli,N,185,72,L,L,4/14/1955,10/1/1961,altoj101,altobjo01
alusige01,6,7,298,652,75,167,111,31,2,0.256134969,0.415644172,23,93,0.335597826,1,2,73,103,3,4,4,4,16,George Alusik,N,175,75,R,R,9/11/1958,10/2/1964,alusg101,alusige01
alvarcl01,1,1,2,5,1,1,1,0,0,0.2,0.2,0,0,0.2,0,0,0,1,0,0,0,0,0,Clemente Alvarez,N,180,71,R,R,9/19/2000,10/1/2000,alvac001,alvarcl01
alvarga01,4,5,92,266,22,59,37,15,0,0.221804511,0.357142857,7,33,0.291525424,1,4,24,76,1,2,0,2,2,Gabe Alvarez,N,185,73,R,R,6/22/1998,9/30/2000,alvag001,alvarga01
alvarlu01,12,16,463,1160,116,248,196,43,4,0.213793103,0.270689655,5,84,0.252648737,11,10,49,160,10,3,14,5,27,Luis Alvarado,N,162,69,R,R,9/13/1968,4/30/1977,alval101,alvarlu01
alvaror01,4,4,25,51,4,8,4,2,0,0.156862745,0.31372549,2,8,0.156862745,0,0,0,5,0,0,0,0,0,Orlando Alvarez,N,165,72,R,R,9/1/1973,6/18/1976,alvao102,alvaror01
alvaros01,2,2,95,198,20,42,39,3,0,0.212121212,0.227272727,0,5,0.271028037,1,1,16,27,0,0,5,0,1,Ossie Alvarez,N,165,70,R,R,4/19/1958,4/26/1959,alvao101,alvaros01
alvarro01,2,2,17,37,2,7,7,0,0,0.189189189,0.189189189,0,2,0.210526316,0,0,1,13,0,0,0,0,0,Rogelio Alvarez,N,183,71,R,R,9/18/1960,9/28/1962,alvar101,alvarro01
alvarto01,2,2,38,64,11,16,10,4,0,0.25,0.40625,2,10,0.324324324,1,0,7,12,0,1,1,2,1,Tony Alvarez,N,200,73,R,R,9/4/2002,10/3/2004,alvat002,alvarto01
alvisma01,9,9,1013,3629,421,895,620,142,22,0.246624414,0.389639019,111,373,0.306317644,43,46,262,662,25,35,36,22,70,Max Alvis,N,185,71,R,R,9/11/1962,9/27/1970,alvim101,alvisma01
alvorbi01,6,7,265,1069,129,270,206,31,30,0.252572498,0.346117867,3,109,0.282764811,27,0,44,83,0,1,0,0,0,Billy Alvord,N,187,70,R,R,1885-04-30,1893-07-08,alvob101,alvorbi01
alyeabr01,7,8,371,866,100,214,141,33,2,0.247113164,0.42147806,38,148,0.330637007,5,7,100,210,7,6,0,10,36,Brant Alyea,N,215,75,R,R,9/11/1965,10/3/1972,alyeb101,alyeabr01
amalfjo01,10,10,643,1715,248,418,323,67,19,0.243731778,0.320699708,9,123,0.32348367,19,26,185,224,9,12,17,8,37,Joey Amalfitano,N,175,71,R,R,5/2/1954,6/27/1967,amalj101,amalfjo01
amarari01,10,10,727,1788,305,493,390,82,10,0.275727069,0.351230425,11,159,0.344032096,112,39,176,277,1,16,29,13,37,Rich Amaral,N,175,72,R,R,5/27/1991,6/14/2000,amarr001,amarari01
amaroru01,11,11,940,2155,211,505,409,75,13,0.234338747,0.292343387,8,156,0.315485997,11,14,227,280,24,10,47,12,53,Ruben Amaro,N,170,71,R,R,6/29/1958,9/28/1969,amarr101,amaroru01
amaroru02,8,8,485,927,99,218,150,43,9,0.235167206,0.352750809,16,100,0.311239193,15,10,88,128,2,16,11,8,22,Ruben Amaro,N,170,70,B,R,6/8/1991,9/27/1998,amarr002,amaroru02
amblewa01,3,3,271,782,60,175,134,39,2,0.223785166,0.278772379,0,73,0.298265896,4,1,83,64,0,0,25,0,10,Wayne Ambler,N,165,68,R,R,6/4/1937,9/4/1939,amblw101,amblewa01
ambrech01,3,3,80,189,28,44,31,9,0,0.232804233,0.343915344,4,10,0.324074074,4,2,23,48,1,2,3,1,5,Chip Ambres,N,190,73,R,R,7/20/2005,9/28/2008,ambrc001,ambrech01
amelued01,2,2,42,57,7,11,11,0,0,0.192982456,0.192982456,0,4,0.220338983,3,2,2,8,0,0,1,0,2,Ed Amelung,N,180,71,L,L,7/28/1984,7/7/1986,amele001,amelued01
amezaal01,11,13,584,1408,173,348,270,47,19,0.247159091,0.333096591,12,110,0.310522918,49,26,112,223,7,14,28,8,21,Alfredo Amezaga,N,165,71,B,R,5/24/2002,9/4/2011,ameza001,amezaal01
amorosa01,8,9,517,1311,215,334,213,55,23,0.254767353,0.43020595,43,180,0.367609254,18,15,211,189,16,11,18,7,23,Sandy Amoros,N,170,67,L,L,8/22/1952,10/2/1960,amors101,amorosa01
anderal01,3,3,126,390,56,93,78,11,3,0.238461538,0.28974359,1,17,0.299528302,6,0,33,49,0,1,5,0,7,Alf Anderson,N,165,71,R,R,4/20/1941,4/21/1946,andea102,anderal01
anderan01,2,2,122,223,23,41,30,8,1,0.183856502,0.255605381,2,17,0.257142857,0,1,22,36,0,0,3,0,11,Andy Anderson,N,172,71,R,R,5/10/1948,10/2/1949,andea101,anderan01
anderbr03,6,7,355,799,108,181,111,47,1,0.226533166,0.370463079,22,80,0.291571754,13,14,65,208,2,8,7,4,15,Brian Anderson,N,220,74,R,R,8/16/2005,10/4/2009,andeb003,anderbr03
anderda02,10,10,873,2026,244,490,386,73,12,0.241855874,0.31786772,19,143,0.31671813,49,30,206,331,17,5,37,13,49,Dave Anderson,N,185,74,R,R,5/8/1983,10/3/1992,anded001,anderda02
anderdr01,1,1,9,9,3,1,1,0,0,0.111111111,0.111111111,0,0,0.2,0,0,1,4,0,0,0,0,0,Drew Anderson,N,195,74,L,R,9/11/2006,10/1/2006,anded002,anderdr01
anderdw01,6,8,149,306,33,62,53,6,2,0.202614379,0.245098039,1,14,0.286549708,2,2,32,70,2,2,2,0,6,Dwain Anderson,N,165,71,R,R,9/3/1971,5/28/1974,anded101,anderdw01
anderfe01,2,2,97,234,20,61,47,12,0,0.260683761,0.337606838,2,15,0.32421875,1,0,18,25,0,4,7,0,6,Ferrell Anderson,N,200,73,R,R,4/16/1946,9/1/1953,andef102,anderfe01
anderge01,3,3,269,1007,148,289,227,40,17,0.286991063,0.375372393,5,69,0.358928571,36,0,98,111,0,15,19,0,0,George Anderson,N,160,68,L,R,5/26/1914,9/2/1918,andeg102,anderge01
andergo01,1,1,127,413,73,85,80,3,1,0.205811138,0.225181598,1,12,0.342685371,27,0,80,0,0,6,11,0,0,Goat Anderson,N,,,L,R,4/11/1907,10/6/1907,andeg101,andergo01
anderha01,1,1,9,32,4,8,8,0,0,0.25,0.25,0,2,0.25,0,1,0,1,0,0,1,0,0,Hal Anderson,N,160,71,R,R,4/12/1932,4/24/1932,andeh102,anderha01
anderha02,6,7,484,1586,199,419,261,82,16,0.264186633,0.449558638,60,242,0.346238938,3,6,159,291,32,16,9,15,29,Harry Anderson,N,205,75,L,R,4/18/1957,5/5/1961,andeh101,anderha02
anderji01,6,6,419,970,107,211,161,35,2,0.217525773,0.297938144,13,86,0.281015038,9,13,81,130,2,5,29,6,23,Jim Anderson,N,170,72,R,R,7/2/1978,9/26/1984,andej001,anderji01
anderjo01,17,21,1635,6341,870,1841,1340,328,124,0.290332755,0.404352626,49,976,0.32875895,338,0,310,55,0,53,64,0,0,John Anderson,N,180,74,B,R,1894-09-08,10/2/1908,andej101,anderjo01
anderjo03,4,5,179,486,73,132,106,17,5,0.271604938,0.351851852,4,47,0.315992293,36,7,26,82,2,4,2,1,8,Josh Anderson,N,195,74,L,R,9/2/2007,10/2/2009,andej004,anderjo03
anderke01,2,2,135,366,43,95,80,12,2,0.259562842,0.31147541,1,22,0.32,1,4,30,61,1,2,10,1,8,Kent Anderson,N,180,73,R,R,4/15/1989,9/6/1990,andek001,anderke01
anderla03,3,3,30,48,7,8,7,1,0,0.166666667,0.1875,0,4,0.267857143,0,0,7,14,0,0,0,1,1,Lars Anderson,N,215,76,L,L,9/6/2010,5/1/2012,andel002,anderla03
anderma02,14,16,1151,3204,392,849,592,174,20,0.264981273,0.390761548,63,371,0.319258203,71,24,227,471,28,15,31,31,60,Marlon Anderson,N,190,70,L,R,9/8/1998,4/10/2009,andem003,anderma02
andinro01,9,9,468,1320,157,306,229,58,1,0.231818182,0.318181818,18,96,0.294889503,24,12,113,309,2,6,21,7,42,Robert Andino,N,195,72,R,R,9/4/2005,5/22/2013,andir001,andinro01
andreed01,9,10,774,3233,602,830,675,117,26,0.256727498,0.320136097,12,278,0.300640279,205,0,194,245,0,9,0,0,0,Ed Andrews,N,160,68,R,R,1884-05-01,1891-07-26,andre101,andreed01
andreer01,1,1,15,41,0,4,2,2,0,0.097560976,0.146341463,0,1,0.159090909,0,0,3,5,0,0,0,0,1,Ernie Andres,N,200,73,R,R,4/16/1946,5/16/1946,andre103,andreer01
andrefr01,2,2,16,29,4,8,7,0,1,0.275862069,0.344827586,0,2,0.352941176,2,1,3,5,0,1,0,1,1,Fred Andrews,N,163,68,R,R,9/26/1976,10/2/1977,andrf101,andrefr01
andreji01,1,1,53,202,32,38,29,4,2,0.188118812,0.272277228,3,17,0.27753304,11,0,23,41,0,2,0,0,0,Jim Andrews,N,,,,,1890-04-19,1890-07-04,andrj103,andreji01
andreki01,1,1,2,2,0,1,1,0,0,0.5,0.5,0,0,0.5,0,0,0,0,0,0,0,0,0,Kim Andrew,N,160,70,R,R,4/16/1975,4/21/1975,andrk101,andreki01
andremi01,9,10,893,3116,441,803,593,140,4,0.257702182,0.368741977,66,316,0.355586207,18,25,458,390,12,16,72,23,50,Mike Andrews,N,195,75,R,R,9/18/1966,9/29/1973,andrm101,andremi01
andrero01,5,5,493,1454,174,365,317,30,15,0.251031637,0.298486933,3,91,0.32037037,33,16,148,121,6,0,27,12,35,Rob Andrews,N,185,72,R,R,4/7/1975,9/26/1979,andrr101,andrero01
andresh01,8,9,569,1704,196,375,209,76,4,0.220070423,0.420774648,86,263,0.304437564,7,10,191,515,17,7,3,19,35,Shane Andrews,N,215,73,R,R,4/26/1995,9/29/2002,andrs001,andresh01
andrest01,5,6,70,149,11,32,28,2,1,0.214765101,0.261744966,1,12,0.259493671,2,0,8,16,0,1,0,0,3,Stan Andrews,N,178,71,R,R,6/11/1939,9/30/1945,andrs101,andrest01
andrewa01,2,2,40,142,22,28,13,11,4,0.197183099,0.330985915,0,14,0.283018868,5,0,17,0,0,0,0,0,0,Wally Andrews,N,170,75,R,R,1884-05-22,1888-08-08,andrw102,andrewa01
andrubi01,2,2,6,9,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,Bill Andrus,N,185,72,R,R,9/19/1931,5/11/1937,andrb101,andrubi01
andruwi01,1,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Wyman Andrus,N,155,66,,,1885-09-15,1885-09-15,andrw101,andruwi01
anglema01,1,1,31,79,12,14,9,4,0,0.17721519,0.265822785,1,7,0.293478261,11,1,12,13,0,1,3,0,0,Matt Angle,N,185,69,L,R,7/17/2011,9/28/2011,anglm001,anglema01
angleto01,1,1,5,16,1,4,3,1,0,0.25,0.3125,0,6,0.333333333,0,0,2,2,0,0,3,0,0,Tom Angley,N,190,68,L,R,4/23/1929,4/30/1929,anglt101,angleto01
ankenpa01,3,3,15,29,2,7,6,1,0,0.24137931,0.275862069,0,3,0.24137931,0,0,0,5,0,0,2,0,1,Pat Ankenman,N,125,64,R,R,4/16/1936,6/2/1944,ankep101,ankenpa01
annisbi01,1,1,27,96,17,17,15,2,0,0.177083333,0.197916667,0,3,0.177083333,0,0,0,8,0,0,0,0,0,Bill Annis,N,150,67,R,,1884-05-01,1884-08-08,annib101,annisbi01
anthoer01,10,11,682,1999,249,462,295,81,8,0.231115558,0.396698349,78,269,0.312113174,24,14,217,491,22,5,3,19,34,Eric Anthony,N,195,74,L,L,7/28/1989,9/27/1997,anthe001,anthoer01
antoljo01,1,1,4,6,1,2,2,0,0,0.333333333,0.333333333,0,0,0.428571429,0,0,1,0,0,0,0,0,0,Joe Antolick,N,185,72,R,R,9/20/1944,9/26/1944,antoj102,antoljo01
antonbi01,1,1,40,43,9,7,4,1,1,0.162790698,0.302325581,1,4,0.2,0,0,2,11,0,0,0,0,1,Bill Antonello,N,185,71,R,R,4/30/1953,9/27/1953,antob101,antonbi01
antonjo01,3,4,135,528,50,133,102,28,2,0.251893939,0.318181818,1,29,0.28700361,1,0,24,29,0,2,6,0,14,John Antonelli,N,165,70,R,R,9/16/1944,9/17/1945,antoj101,antonjo01
antonma01,1,1,21,57,6,11,8,2,0,0.192982456,0.280701754,1,3,0.303030303,0,0,5,11,1,3,0,0,1,Matt Antonelli,N,195,73,R,R,9/1/2008,9/28/2008,antom001,antonma01
aragoan01,3,3,32,76,4,9,8,1,0,0.118421053,0.131578947,0,5,0.182926829,2,0,5,6,0,1,5,0,0,Angel Aragon,N,150,65,R,R,8/20/1914,7/21/1917,araga101,aragoan01
aragoja01,1,1,1,0,0,0,0,0,0,#DIV/0!,#DIV/0!,0,0,#DIV/0!,0,0,0,0,0,0,0,0,0,Jack Aragon,N,176,70,R,R,8/13/1941,8/13/1941,aragj101,aragoja01
archdma01,3,3,127,384,84,128,110,14,4,0.333333333,0.390625,0,29,0.412844037,13,10,48,39,0,4,13,0,0,Maurice Archdeacon,N,153,68,L,L,9/17/1923,5/29/1925,archm101,archdma01
archige01,4,5,121,421,50,115,84,24,4,0.273159145,0.370546318,3,53,0.333333333,10,4,37,47,0,1,2,0,12,George Archie,N,170,72,R,R,9/14/1938,4/21/1946,archg101,archige01
arciajo01,3,3,293,615,78,132,101,24,6,0.214634146,0.27804878,1,35,0.26146789,17,13,29,107,1,9,9,0,10,Jose Arcia,N,170,75,R,R,4/10/1968,9/30/1970,arcij101,arciajo01
ardelda01,1,1,7,4,1,1,1,0,0,0.25,0.25,0,0,0.4,0,0,1,2,0,0,1,0,0,Dan Ardell,N,190,74,L,L,9/14/1961,9/27/1961,arded101,ardelda01
ardnejo01,2,2,110,415,34,88,72,14,2,0.212048193,0.255421687,0,39,0.248275862,9,0,18,64,0,2,0,0,0,Joe Ardner,N,160,,R,R,1884-05-01,1890-08-18,ardnj101,ardnejo01
ardoida01,6,7,165,423,50,87,61,17,1,0.205673759,0.307328605,8,35,0.301652893,2,1,42,124,4,13,8,2,13,Danny Ardoin,N,205,72,R,R,8/2/2000,9/26/2008,ardod001,ardoida01
arftha01,5,5,300,906,116,229,157,46,13,0.252759382,0.375275938,13,118,0.35215311,8,10,137,133,0,2,11,0,16,Hank Arft,N,190,70,L,L,7/27/1948,5/23/1952,arfth101,arftha01
ariasal01,11,11,775,1773,203,470,362,84,6,0.265087422,0.349689791,18,196,0.342800199,10,5,181,211,14,23,17,16,47,Alex Arias,N,185,75,R,R,5/12/1992,9/22/2002,ariaa001,ariasal01
ariasge01,5,6,173,480,46,114,80,18,2,0.2375,0.370833333,14,55,0.280943026,2,0,25,121,2,2,6,0,14,George Arias,N,190,71,R,R,4/2/1996,7/28/1999,ariag001,ariasge01
arletbu01,1,1,121,418,65,131,80,26,7,0.313397129,0.538277512,18,72,0.386752137,3,0,45,39,0,5,1,0,0,Buzz Arlett,N,225,75,B,R,4/14/1931,9/27/1931,arleb101,arletbu01
armasma01,1,1,15,31,7,6,3,2,0,0.193548387,0.35483871,1,1,0.242424242,1,0,1,12,0,1,0,0,0,Marcos Armas,N,190,77,R,R,5/25/1993,9/29/1993,armam001,armasma01
armasto01,14,14,1432,5164,614,1302,808,204,39,0.252130132,0.452556158,251,815,0.291968162,18,20,260,1201,37,15,11,52,149,Tony Armas,N,182,71,R,R,9/6/1976,10/1/1989,armat001,armasto01
armbrch01,4,5,131,355,24,53,41,11,1,0.149295775,0.185915493,0,12,0.261613692,6,0,52,0,0,2,8,0,0,Charlie Armbruster,N,180,69,R,R,7/17/1905,9/11/1907,armbc101,armbrch01
armbred01,5,5,224,265,46,65,44,11,6,0.245283019,0.377358491,4,19,0.307167235,15,10,24,71,0,1,9,3,4,Ed Armbrister,N,160,71,R,R,8/31/1973,10/2/1977,armbe101,armbred01
armbrha01,1,1,91,265,40,63,52,6,3,0.237735849,0.305660377,2,24,0.352564103,13,0,43,0,0,4,18,0,0,Harry Armbruster,N,190,70,L,L,4/30/1906,10/3/1906,armbh101,armbrha01
armstbo01,1,1,12,49,9,11,8,2,1,0.224489796,0.306122449,0,5,0.224489796,0,1,0,1,0,0,0,0,0,Robert Armstrong,N,160,74,,,1871-06-26,1871-08-29,armsr101,armstsa01
armstge01,1,1,8,6,0,1,0,1,0,0.166666667,0.333333333,0,0,0.285714286,0,0,1,1,0,0,0,0,0,George Armstrong,N,190,70,R,R,4/26/1946,6/23/1946,armsg101,armstge01
arndtha01,5,6,271,985,118,244,192,26,20,0.247715736,0.332994924,6,99,0.311977716,27,0,85,0,0,7,18,0,0,Harry Arndt,N,165,,R,R,7/2/1902,5/25/1907,arndh101,arndtha01
arndtla01,1,1,2,6,1,1,1,0,0,0.166666667,0.166666667,0,0,0.166666667,0,0,0,1,0,0,1,0,0,Larry Arndt,N,195,73,R,R,6/6/1989,6/7/1989,arndl001,arndtla01
arnolbi01,1,1,2,7,2,1,1,0,0,0.142857143,0.142857143,0,0,0.142857143,0,0,0,0,0,0,0,0,0,Billy Arnold,N,,,,,1872-04-26,1872-05-02,arnob101,arnolbi01
arnolch01,6,6,273,435,47,103,82,12,5,0.236781609,0.314942529,4,51,0.310061602,1,2,42,76,5,1,1,4,13,Chris Arnold,N,160,70,R,R,9/7/1971,10/2/1976,arnoc101,arnolch01
arnovmo01,8,9,590,2013,234,577,439,104,12,0.28663686,0.383010432,22,261,0.349637681,17,0,185,139,0,10,21,0,61,Morrie Arnovich,N,168,70,R,R,9/14/1936,4/21/1946,arnom101,arnovmo01
arrueer01,1,1,22,41,4,8,7,1,0,0.195121951,0.219512195,0,4,0.244444444,0,0,3,17,0,0,0,1,1,Erisbel Arruebarrena,N,230,73,R,R,5/23/2014,9/28/2014,arrue001,arrueba01
arundtu01,4,4,76,260,21,45,40,4,1,0.173076923,0.196153846,0,16,0.223826715,9,0,16,22,0,1,0,0,0,Tug Arundel,N,175,70,R,R,1882-05-23,1888-09-27,arunt101,arundtu01
asadora01,1,1,15,55,9,20,15,5,0,0.363636364,0.454545455,0,7,0.406779661,1,2,3,13,1,0,2,0,0,Randy Asadoor,N,185,73,R,R,9/14/1986,10/5/1986,asadr001,asadora01
asbelji01,1,1,17,33,6,6,4,2,0,0.181818182,0.242424242,0,3,0.25,0,0,3,9,0,0,0,0,0,Jim Asbell,N,195,72,R,R,5/8/1938,10/2/1938,asbej101,asbelji01
asbjoca01,4,4,97,221,19,52,40,10,1,0.235294118,0.303167421,1,27,0.271551724,0,0,9,45,0,2,2,0,0,Casper Asbjornson,N,196,73,R,R,9/17/1928,8/31/1932,asbjc101,asbjoca01
ashbyal01,17,17,1370,4123,397,1010,724,183,13,0.244967257,0.361144797,90,513,0.329221608,7,10,461,622,66,11,55,41,125,Alan Ashby,N,185,74,B,R,7/3/1973,5/9/1989,ashba001,ashbyal01
ashfotu01,7,7,222,510,42,111,73,31,1,0.217647059,0.317647059,6,55,0.289473684,5,3,47,75,6,1,5,6,11,Tucker Ashford,N,195,73,R,R,9/21/1976,5/14/1984,ashft001,ashfotu01
ashlebi01,7,7,281,618,56,144,92,23,1,0.233009709,0.409385113,28,84,0.311688312,0,0,63,236,5,4,0,3,15,Billy Ashley,N,220,79,R,R,9/1/1992,7/30/1998,ashlb001,ashlebi01
asmusto01,1,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Tom Asmussen,N,,71,,R,8/10/1907,8/19/1907,asmut101,asmusto01
asprobo01,13,13,1324,4369,386,1103,882,135,26,0.252460517,0.336461433,60,457,0.315057113,19,24,333,459,52,29,36,32,131,Bob Aspromonte,N,170,74,R,R,9/19/1956,9/28/1971,asprb101,asprobo01
asproke01,11,15,475,1483,171,369,278,69,3,0.24881996,0.337828726,19,124,0.331747919,7,5,179,149,4,6,13,10,49,Ken Aspromonte,N,180,72,R,R,9/2/1957,6/21/1963,asprk101,asproke01
asselbr01,6,6,284,574,52,146,103,27,4,0.254355401,0.37804878,12,68,0.306349206,5,4,38,74,6,3,5,9,17,Brian Asselstine,N,175,73,L,R,9/14/1976,10/3/1981,asseb101,asselbr01
astrojo01,10,10,544,1579,163,401,327,51,10,0.253958201,0.323622546,13,156,0.336522228,6,6,177,124,6,14,20,1,60,Joe Astroth,N,187,69,R,R,8/13/1945,5/13/1956,astrj101,astrojo01
atherch01,1,1,65,242,28,60,49,5,6,0.247933884,0.318181818,0,23,0.313207547,2,0,21,0,0,2,4,0,0,Charlie Atherton,N,160,70,R,R,1899-05-30,1899-08-22,athec101,atherch01
atkined01,1,1,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ed Atkinson,N,,,,,1873-10-22,1873-10-23,atkie101,atkined01
atkinga01,8,8,817,2928,399,835,560,169,7,0.285177596,0.449112022,99,488,0.352511416,8,4,291,449,12,20,0,34,94,Garrett Atkins,N,190,74,R,R,8/3/2003,6/25/2010,atkig001,atkinga01
atkinle01,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lefty Atkinson,N,149,66,L,L,8/5/1927,8/5/1927,atkil101,atkinle01
attredi01,2,2,61,144,26,31,26,2,2,0.215277778,0.277777778,1,16,0.31097561,1,0,20,23,0,0,5,0,0,Dick Attreau,N,160,72,L,L,9/14/1926,9/28/1927,attrd101,attredi01
atwelto01,7,9,378,1117,116,290,233,41,7,0.259623993,0.333034915,9,110,0.359938603,4,5,161,84,10,8,11,7,36,Toby Atwell,N,185,69,L,R,4/15/1952,9/28/1956,atwet101,atwelto01
atwoobi01,5,5,342,961,82,220,168,41,4,0.2289282,0.301768991,7,112,0.298959319,4,0,93,89,0,3,13,0,20,Bill Atwood,N,190,71,R,R,4/15/1936,9/29/1940,atwob101,atwoobi01
atzja01,4,4,209,605,64,132,108,21,3,0.218181818,0.262809917,0,49,0.304411765,23,0,69,0,0,6,33,0,0,John Atz,N,160,69,R,R,9/24/1902,9/30/1909,atz-j101,atzja01
aubreha01,1,1,96,325,26,69,59,8,2,0.212307692,0.249230769,0,27,0.264367816,7,0,18,0,0,5,9,0,0,Chub Aubrey,N,130,67,R,R,4/22/1903,9/27/1903,aubrc101,aubreha01
aubremi01,2,2,46,135,14,35,22,7,0,0.259259259,0.444444444,6,17,0.310344828,0,0,10,15,0,0,0,0,4,Michael Aubrey,N,190,72,L,L,5/17/2008,10/4/2009,aubrm001,aubremi01
auderi01,3,3,62,151,11,34,23,9,0,0.225165563,0.324503311,2,24,0.259493671,1,2,7,35,0,0,0,0,4,Rich Aude,N,180,77,R,R,9/9/1993,5/15/1996,auder001,auderi01
auerbri01,11,11,624,1407,167,309,239,56,5,0.219616205,0.285714286,9,86,0.290675241,36,21,127,198,10,6,22,5,36,Rick Auerbach,N,165,72,R,R,4/13/1971,8/12/1981,auerr101,auerbri01
augusda01,2,2,29,29,4,6,5,1,0,0.206896552,0.24137931,0,0,0.206896552,0,1,0,6,0,0,0,0,2,Dave Augustine,N,174,74,R,R,9/3/1973,10/2/1974,augud101,augusda01
auldsle01,1,1,3,4,0,1,1,0,0,0.25,0.25,0,0,0.25,0,0,0,1,0,0,0,0,0,Tex Aulds,N,185,74,R,R,5/25/1947,6/22/1947,auldt101,auldsle01
aultdo01,4,4,256,713,66,168,117,29,5,0.235624123,0.361851332,17,86,0.314606742,4,5,71,108,6,7,5,4,29,Doug Ault,N,200,75,R,L,9/9/1976,10/5/1980,aultd101,aultdo01
austihe01,1,1,23,101,10,25,19,3,3,0.247524752,0.336633663,0,11,0.247524752,0,0,0,4,0,0,0,0,0,Henry Austin,N,,,,,1873-04-28,1873-08-07,austh101,austihe01
autrych01,3,4,81,257,22,50,44,6,0,0.194552529,0.217898833,0,17,0.268551237,6,0,24,0,0,2,15,0,0,Chick Autry,N,168,71,L,L,9/18/1907,10/7/1909,autrc101,autrych01
autrych02,6,6,120,277,21,68,46,17,3,0.245487365,0.350180505,2,33,0.269230769,0,0,7,29,0,2,10,0,0,Chick Autry,N,180,72,R,R,4/20/1924,9/18/1930,autrc102,autrych02
avenbr01,6,7,259,609,85,166,111,33,2,0.272577997,0.431855501,20,103,0.343567251,6,4,57,135,1,11,0,6,12,Bruce Aven,N,180,69,R,R,8/27/1997,5/27/2002,avenb001,avenbr01
averiea02,8,9,449,1031,137,249,164,41,0,0.241513094,0.409311348,44,159,0.35,3,3,162,220,8,8,5,11,22,Earl Averill,N,185,70,R,R,4/19/1956,9/26/1963,avere102,averiea02
averyxa01,1,1,32,94,14,21,13,6,1,0.223404255,0.340425532,1,6,0.304761905,6,3,11,23,0,0,2,0,2,Xavier Avery,N,190,72,L,L,5/13/2012,10/1/2012,averx001,averyxa01
avilabo01,13,16,1300,4620,725,1296,996,185,35,0.280519481,0.387662338,80,467,0.359554873,78,52,561,399,3,14,134,14,121,Bobby Avila,N,175,70,R,R,4/30/1949,9/29/1959,avilb101,avilabo01
avilera01,4,4,117,190,21,51,40,9,0,0.268421053,0.347368421,2,24,0.350230415,0,0,21,22,3,1,9,2,4,Ramon Aviles,N,155,69,R,R,7/10/1977,10/4/1981,avilr101,avilera01
ayalabe01,10,10,425,865,114,217,136,42,1,0.250867052,0.433526012,38,145,0.310344828,2,4,71,136,7,2,1,12,22,Benny Ayala,N,185,73,R,R,8/27/1974,10/2/1985,ayalb001,ayalabe01
aybarwi01,6,7,405,1219,137,315,212,68,2,0.258408532,0.398687449,33,157,0.343412527,7,5,142,206,6,14,7,8,22,Willy Aybar,N,205,71,B,R,8/31/2005,10/3/2010,aybaw001,aybarwi01
aylwadi01,1,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Dick Aylward,N,190,72,R,R,5/1/1953,5/20/1953,aylwd101,aylwadi01
ayraujo01,1,1,7,5,0,1,1,0,0,0.2,0.2,0,0,0.333333333,0,0,0,1,0,1,0,0,1,Joe Ayrault,N,190,75,R,R,9/1/1996,9/29/1996,ayraj001,ayraujo01
azcuejo01,15,20,909,2828,201,712,559,94,9,0.251768034,0.344413013,50,304,0.313518696,5,12,207,344,45,17,11,32,87,Joe Azcue,N,190,72,R,R,8/3/1960,9/29/1972,azcuj101,azcuejo01
azocaos01,3,3,202,439,38,99,78,16,0,0.225512528,0.296127563,5,36,0.251091703,10,0,12,36,2,2,4,3,5,Oscar Azocar,N,170,73,L,L,7/17/1990,10/4/1992,azoco001,azocaos01
babbch01,3,3,347,1180,144,287,233,41,13,0.243220339,0.3,0,116,0.338518519,66,0,125,0,0,45,26,0,0,Charlie Babb,N,165,70,B,R,4/17/1903,9/2/1905,babbc101,babbch01
babelo01,3,4,120,382,37,85,63,18,2,0.222513089,0.295811518,2,26,0.29787234,1,1,39,26,0,2,3,0,9,Loren Babe,N,180,70,L,R,8/19/1952,9/27/1953,babel101,babelo01
babinch01,1,1,28,33,5,8,4,3,1,0.242424242,0.393939394,0,2,0.264705882,1,0,0,4,0,1,1,0,0,Charlie Babington,N,170,72,R,R,7/20/1915,9/26/1915,babic101,babinch01
babitsh01,1,1,54,156,10,40,36,1,3,0.256410256,0.301282051,0,14,0.317647059,5,4,13,13,1,0,2,0,6,Shooty Babitt,N,174,68,R,R,4/9/1981,9/4/1981,babis101,babitsh01
backmwa01,14,14,1102,3245,482,893,726,138,19,0.275192604,0.338674884,10,240,0.350232941,117,52,371,480,9,5,68,19,55,Wally Backman,N,160,69,B,R,9/2/1980,5/14/1993,backw001,backmwa01
